time,shape,duration_hours_min,date,latitude,longitude
9:00:00 PM,disk,3 minutes,12/2/00,42.7616667,-82.9013889
12:00:00 AM,triangle,about 30 seconds,2/27/00,36.7647222,-88.2952778
4:00:00 PM,diamond,1 minute,3/16/00,31.9633333,-83.7825
9:00:00 PM,formation,10 seconds,7/11/00,34.1861111,-103.3338889
9:23:00 AM,changing,15 minutes,5/3/00,33.9375,-117.2297222
5:00:00 PM,egg,3 seconds,6/6/00,30.3027778,-90.9719444
10:55:00 PM,triangle,60 seconds,5/3/00,34.7463889,-92.2894444
9:50:00 PM,unknown,32 minutes,2/23/00,41.8741667,-80.1319444
1:02:00 AM,NULL,2 seconds,6/6/00,33.9533333,-117.3952778
9:30:00 AM,disk,7-10 seconds,6/6/00,45.1475,-122.5758333
8:50:00 PM,unknown,one minute,6/6/00,45.5236111,-122.675
10:17:00 PM,other,3-5 minutes,6/6/00,34.09,-117.8894444
11:15:00 PM,light,45 sec.,6/6/00,28.0833333,-80.6083333
11:25:00 PM,other,5 min,7/11/00,42.2327778,-76.3427778
9:30:00 PM,disk,15 sec,6/6/00,38.7013889,-90.1486111
7:30:00 PM,triangle,2+ minutes,7/11/00,47.6063889,-122.3308333
5:30:00 PM,sphere,20 seconds,6/6/00,39.8513889,-104.9980556
10:00:00 PM,triangle,8 seconds,6/6/00,39.0911111,-94.4152778
10:45:00 PM,fireball,5 mins,6/6/00,52.266667,8.05
11:00:00 PM,NULL,5 min.,7/23/00,47.3075,-122.2272222
11:30:00 PM,triangle,5 min.,6/6/00,46.0911111,-94.5033333
11:45:00 PM,light,15 seconds,6/6/00,38.3566667,-121.9866667
10:00:00 PM,formation,6 minutes,6/6/00,40.4591667,-90.6716667
3:00:00 AM,circle,approx one minute,6/6/00,40.8883333,-73.8286111
11:25:00 AM,diamond,5 seconds,12/2/00,42.95,-81.616667
4:00:00 PM,diamond,2 minutes,6/6/00,52.221537,6.893662
5:00:00 PM,disk,30 seconds,6/6/00,44.1930556,-90.6475
7:00:00 PM,triangle,2 minutes,6/6/00,40.4463889,-74.1786111
9:25:00 PM,triangle,2 min.,6/6/00,39.6669444,-74.3197222
9:25:00 PM,triangle,2 min.,6/6/00,39.6030556,-74.3405556
8:00:00 PM,light,1 minute,4/15/00,32.7833333,-96.8
12:00:00 AM,unknown,20-30 minutes,12/2/00,32.2986111,-90.1847222
1:00:00 AM,cigar,2:00,4/15/00,34.7463889,-92.2894444
8:00:00 PM,triangle,30 sec,7/23/00,41.2586111,-95.9375
10:00:00 PM,triangle,20 seconds,2/16/00,36.7022222,-85.6916667
1:35:00 PM,circle,10sec.,12/2/00,40.7988889,-81.3786111
12:00:00 AM,diamond,~5 minutes,7/29/00,20.653407,-105.225332
3:00:00 AM,unknown,4 sec,12/2/00,50.45,-104.616667
3:00:00 AM,sphere,5min,12/9/00,36.1538889,-95.9925
10:00:00 AM,circle,30 seconds,1/22/00,32.7666667,-96.5988889
5:30:00 PM,fireball,6 minutes,6/6/00,36.1008333,-92.9536111
9:03:00 PM,circle,15 min,12/2/00,42.166667,-82.816667
10:00:00 PM,other,30secs,6/6/00,47.5233333,-92.5363889
11:30:00 PM,teardrop,3-4 seconds,12/2/00,41.4994444,-81.6955556
11:45:00 PM,chevron,1.5 minutes,12/2/00,49.25,-123.133333
12:30:00 AM,oval,12 minutes,12/9/00,40.7905556,-73.2022222
11:00:00 AM,egg,1 minute,6/21/00,35.2269444,-80.8433333
12:35:00 AM,other,5 minutes,6/6/00,39.7458333,-75.5469444
7:30:00 PM,circle,1 minute,6/6/00,40.8052778,-74.2041667
7:30:00 PM,sphere,30-45 sec.,12/2/00,35.6144444,-88.8138889
9:00:00 PM,cross,30 seconds,6/6/00,35.3733333,-119.0177778
9:54:00 PM,oval,15 seconds,6/6/00,45.5227778,-123.8880556
8:55:00 PM,light,45 seconds,6/6/00,37.775,-122.4183333
9:00:00 PM,diamond,10 minutes,6/6/00,41.1611111,-79.0833333
10:10:00 PM,triangle,5-8minutes,6/6/00,38.0627778,-91.4033333
12:00:00 AM,circle,2 hours,6/6/00,33.4483333,-112.0733333
9:00:00 PM,light,1 1/2 hours,6/6/00,28.3858333,-80.7422222
9:00:00 PM,fireball,1-3 min,1/7/00,40.0630556,-81.0744444
5:00:00 AM,oval,3min,6/6/00,41.24,-81.4408333
2:27:00 PM,cigar,5 to 10 sec.,6/6/00,43.5061111,-90.6680556
4:10:00 PM,other,approx. 20 secs.,6/6/00,37.0297222,-76.3455556
8:20:00 PM,light,3 mins,6/6/00,34.3916667,-118.5416667
8:45:00 PM,unknown,3 minutes,6/6/00,34.6980556,-118.1358333
9:50:00 PM,circle,2 -3 minutes,6/21/00,64.282327,-135
12:00:00 AM,fireball,6 minutes,6/6/00,37.6866667,-96.9763889
10:30:00 AM,flash,30 seconds+,12/2/00,49.5,-119.583333
1:00:00 PM,disk,2 minutes,12/2/00,41.4202778,-78.7288889
1:00:00 AM,disk,10min,6/21/00,31.968599,-99.901813
2:40:00 AM,unknown,10 seconds,6/6/00,29.0255556,-80.9272222
4:50:00 AM,cylinder,3 minutes,8/5/00,55.833333,-4.25
11:00:00 PM,triangle,3 min,6/6/00,34.5555556,-92.5211111
1:23:00 AM,diamond,15 minutes,5/11/00,43.7508333,-87.7144444
9:30:00 PM,sphere,30 seconds,12/2/00,45.4,-71.9
3:30:00 AM,light,2 seconds,6/6/00,29.7630556,-95.3630556
6:00:00 PM,fireball,1 &amp; 1/2 hrs,6/6/00,36.3302778,-119.2911111
9:10:00 PM,flash,7 seconds,6/6/00,35.6266667,-120.69
11:00:00 PM,egg,20 seconds,6/6/00,38.8108333,-94.9269444
11:15:00 PM,unknown,5-10 sec.,6/6/00,39.7588889,-84.1916667
10:30:00 PM,unknown,2 minutes,6/6/00,43.1836111,-89.2136111
11:00:00 PM,formation,1 - 1.5 hours,6/6/00,51.481971,0.369876
3:00:00 AM,circle,five seconds,9/21/00,35.2827778,-120.6586111
1:30:00 PM,disk,10sec,12/2/00,35.181446,136.906398
10:00:00 AM,circle,30 seconds,2/16/00,41.7205556,-74.6347222
9:00:00 PM,light,60 seconds,12/9/00,36.6061111,-118.0619444
10:00:00 PM,formation,5-6 mins,7/11/00,40.2152778,-78.2447222
3:15:00 PM,disk,3 min.,6/6/00,32.7833333,-96.8
8:00:00 PM,oval,approx 2 minutes,12/2/00,52.133333,-106.666667
9:30:00 PM,chevron,4 to 7 min.,6/6/00,38.9030556,-90.07
9:30:00 PM,light,1 minute,6/6/00,33.4483333,-112.0733333
9:28:00 AM,chevron,30 seconds,6/6/00,34.1161111,-118.1494444
7:00:00 PM,unknown,45 mins,6/6/00,32.7252778,-114.6236111
8:00:00 PM,disk,15 secs,6/6/00,34.1808333,-118.3080556
10:50:00 PM,fireball,a few seconds,6/6/00,39.6133333,-105.0161111
11:15:00 PM,sphere,90 seconds,6/6/00,40.7280556,-74.0780556
11:15:00 PM,changing,5 min,6/6/00,40.712784,-74.005941
11:05:00 PM,diamond,15 seconds,12/2/00,42.983333,-79.25
2:00:00 AM,circle,30 minutes,6/6/00,39.1619444,-84.4569444
9:00:00 PM,disk,10 min,6/6/00,42.5158333,-73.6105556
10:55:00 PM,formation,0:00:45,6/6/00,34.0522222,-118.2427778
9:00:00 PM,cigar,few seconds,7/11/00,34.0522222,-118.2427778
12:20:00 AM,formation,30 sec.,6/6/00,36.7477778,-119.7713889
2:00:00 PM,egg,1 minute,6/6/00,35.0588889,-119.4
8:00:00 PM,light,2 hours,6/6/00,32.3808333,-106.4788889
8:30:00 PM,changing,10 min.,6/6/00,33.2341667,-97.5858333
9:15:00 PM,unknown,10 minutes,6/6/00,30.0797222,-95.4169444
10:00:00 PM,fireball,one minute,6/6/00,27.7705556,-82.6794444
10:32:00 PM,triangle,7 to 10 sec.,6/6/00,38.5816667,-121.4933333
1:15:00 AM,fireball,15min,2/23/00,40.678669,-82.582393
1:00:00 AM,fireball,5 sec,6/6/00,43.55,-96.7
4:00:00 AM,disk,3 hours,6/6/00,30.4380556,-84.2808333
9:00:00 PM,light,15 minutes,7/11/00,36.8252778,-119.7019444
1:10:00 PM,sphere,15min,4/1/00,31.7586111,-106.4863889
8:05:00 PM,formation,10 min,6/6/00,34.61,-112.315
9:00:00 PM,oval,5 seconds,6/6/00,30.2283333,-88.0230556
11:50:00 PM,fireball,1 second,6/6/00,42.3583333,-71.0602778
2:45:00 AM,NULL,15 min.,12/2/00,45.5,-73.583333
3:00:00 AM,disk,4sec plus,5/3/00,40.058324,-74.405661
9:45:00 AM,NULL,1 second,5/11/00,42.3369444,-71.2097222
8:00:00 PM,light,5 minutes,5/11/00,40.9636111,-91.5577778
10:00:00 PM,light,45 min,5/11/00,33.6305556,-112.3325
10:30:00 PM,other,minute+,5/11/00,41.5052778,-82.0283333
10:30:00 PM,unknown,45 minutes,5/11/00,33.6305556,-112.3325
12:20:00 PM,disk,10 seconds,4/1/00,34.005,-118.8091667
8:55:00 PM,fireball,15 secs,12/2/00,45.583333,-72
10:30:00 AM,sphere,5min,6/6/00,47.3294444,-122.5788889
5:00:00 PM,other,5 minutes,6/6/00,33.3763889,-117.2502778
8:15:00 PM,triangle,5min,12/2/00,50.666667,-120.333333
9:10:00 PM,sphere,50 minutes,6/6/00,39.0997222,-94.5783333
9:44:00 PM,circle,0:00:11,5/11/00,38.7441667,-90.3052778
10:00:00 PM,circle,2 hours,8/19/00,28.2486111,-81.2813889
11:40:00 PM,triangle,8 minutes,5/11/00,29.7630556,-95.3630556
10:00:00 PM,light,10 seconds,6/6/00,34.005,-118.8091667
3:15:00 PM,cone,25 min,5/3/00,41.3502778,-83.1219444
3:00:00 AM,light,5 min,2/16/00,42.3583333,-71.0602778
12:00:00 AM,light,20 mins,5/11/00,33.7488889,-84.3880556
8:30:00 PM,sphere,30 minutes,5/11/00,37.5705556,-101.7505556
9:50:00 PM,light,20 min,5/11/00,34.7369444,-82.2544444
11:45:00 PM,egg,10 min,12/20/00,-33.861481,151.205475
1:30:00 PM,disk,1.5 minutes,3/16/00,61.2180556,-149.9002778
5:05:00 AM,light,2sec,5/11/00,40.781246,-73.927731
9:18:00 PM,triangle,30min,12/2/00,50.666667,-120.333333
9:30:00 PM,light,2 seconds,5/11/00,41.55426,-74.439601
9:38:00 PM,unknown,1 min,5/11/00,34.7205556,-76.9366667
10:00:00 PM,light,8 - 10 min.,6/6/00,42.2222222,-71
11:30:00 PM,disk,00:00:04 sec.&#39s,5/11/00,33.6411111,-117.9177778
2:00:00 AM,light,2:15,12/9/00,41.0333333,-82.0122222
10:00:00 AM,other,3 seconds,12/2/00,49.13635335,-122.8213433
8:00:00 PM,flash,5 minutes,7/11/00,36.5341667,-76.5766667
3:45:00 AM,other,5 seconds,5/11/00,45.5236111,-122.675
8:00:00 AM,disk,1 hour,5/11/00,33.5422222,-117.7822222
11:45:00 AM,rectangle,less than 1 min,6/21/00,31.554606,74.357158
1:00:00 PM,other,0:45,5/11/00,39.7788889,-75.5986111
4:30:00 PM,unknown,2-3 min,7/23/00,42.2625,-71.8027778
10:12:00 PM,triangle,5 minutes,6/6/00,39.6572222,-89.3894444
10:45:00 PM,diamond,10 seconds,5/11/00,37.9747222,-87.5558333
10:00:00 AM,disk,45 s,7/23/00,-25.099425,-50.158322
7:00:00 PM,disk,10 minutes,9/17/00,40.9680556,-74.2961111
9:05:00 PM,triangle,10min,12/2/00,50.666667,-120.333333
10:00:00 PM,triangle,30 minutes,6/6/00,34.3988889,-119.5175
12:00:00 AM,cigar,3 to 5 min.,4/1/00,39.5297222,-119.8127778
11:00:00 PM,disk,minute,12/2/00,40.6186111,-80.5775
12:35:00 AM,sphere,3 seconds,5/11/00,33.7747222,-84.2963889
3:15:00 AM,light,120 seconds,5/11/00,41.391202,-74.96878
8:30:00 AM,sphere,40 sec,5/11/00,39.295418,-86.05296
8:30:00 PM,disk,5 minutes,6/6/00,41.025,-80.7611111
8:58:00 PM,circle,45 - 85 sec,5/11/00,33.9533333,-117.3952778
9:30:00 PM,other,4 minutes,5/11/00,30.9469444,-97.5383333
9:50:00 PM,cigar,5_10 mins,6/6/00,54.6,-1.3
9:00:00 PM,disk,30minutes,2/23/00,35.7330556,-81.3413889
10:00:00 PM,light,5 minutes,1/7/00,42.4394444,-83.7438889
9:00:00 AM,circle,few seconds,6/21/00,37.5483333,-121.9875
2:30:00 PM,disk,5 minutes,12/20/00,32.4705556,-100.0125
8:00:00 PM,other,1 hour,12/2/00,30.6552778,-97.0011111
10:35:00 PM,NULL,5 to 8 min.,3/16/00,39.6133333,-105.0161111
9:00:00 PM,triangle,2 mins,2/27/00,39.1369444,-76.6986111
11:59:00 PM,flash,1 second,12/9/00,43.1911111,-96.0055556
4:00:00 AM,light,1 hour,6/21/00,30.3319444,-81.6558333
12:30:00 PM,triangle,20 min,6/21/00,53.366667,-1.5
7:00:00 PM,circle,10-15 min,6/21/00,38.2322222,-90.5627778
7:30:00 PM,unknown,10min,6/21/00,33.3527778,-111.7883333
9:23:00 PM,light,8 seconds,6/21/00,33.8536111,-118.1330556
9:35:00 PM,cylinder,1hr 5min,6/21/00,40.7258333,-73.5147222
9:38:00 PM,unknown,3-4sec,6/21/00,40.4619444,-74.3386111
11:00:00 PM,light,15 seconds,12/9/00,34.0194444,-118.4902778
11:00:00 AM,disk,30 seconds,12/2/00,49.25,-123.133333
8:00:00 PM,sphere,5 minutes,12/2/00,43.95,-78.3
11:20:00 PM,fireball,correction 20secs,12/2/00,43.544805,-80.248167
2:16:00 AM,sphere,1.5 - 2.0 min,6/21/00,42.2791667,-71.4166667
3:00:00 AM,circle,4-5 minutes,7/11/00,27.8825,-98.6175
3:05:00 AM,sphere,10 seconds,6/21/00,42.5944444,-71.725
5:30:00 PM,other,20 min,7/11/00,32.2216667,-110.9258333
3:00:00 PM,disk,10-20 min,12/2/00,41.492537,-99.901813
6:00:00 PM,NULL,1 minute,12/2/00,39.5138889,-121.5552778
12:00:00 PM,circle,2 mins.,12/2/00,55.889082,-3.569419
10:00:00 PM,fireball,10 seconds,2/16/00,36.884735,-76.299024
8:00:00 AM,cylinder,5-10 mins.,12/2/00,39.8016667,-89.6436111
8:00:00 PM,disk,seconds,12/2/00,39.9522222,-75.1641667
12:00:00 AM,circle,10 minutes,2/16/00,38.738308,-93.573028
5:00:00 PM,circle,30 minutes,2/16/00,38.0194444,-122.1330556
7:50:00 PM,NULL,10 min,1/22/00,51.514125,-0.093689
8:00:00 PM,disk,3or4min,12/2/00,43.3094444,-73.6444444
10:00:00 PM,light,1hour 30 min,12/20/00,31.9036111,-94.395
1:00:00 PM,cigar,4 minutes,7/11/00,40.058324,-74.405661
6:00:00 PM,disk,4 or 5 minutes,1/22/00,42.1866667,-86.2605556
9:30:00 PM,circle,1 hour,3/7/00,46.602071,-120.505899
1:00:00 PM,cylinder,5 seconds,4/26/00,33.7669444,-118.1883333
10:00:00 PM,disk,5 minutes,3/16/00,18.4683333,-66.1061111
4:00:00 AM,other,10 min +,12/2/00,49.33729,-123.03818
1:00:00 AM,disk,2 minutes,3/16/00,34.8055556,-81.0116667
8:00:00 PM,light,15 minutes,7/11/00,43.797762,-88.003208
12:00:00 AM,sphere,45 min.,1/22/00,38.803056,-76.989722
7:00:00 PM,other,1 minute,7/29/00,34.0141667,-86.0066667
9:00:00 PM,triangle,10 seconds,6/6/00,34.0005556,-81.035
12:00:00 PM,formation,30min,12/2/00,34.020011,-117.949508
10:00:00 PM,other,35 min,12/2/00,49.13635335,-122.8213433
1:00:00 AM,NULL,2 or 3 days,12/2/00,51.379444,-2.365556
8:00:00 PM,cigar,5 minutes,7/11/00,44.8011111,-90.0791667
12:00:00 AM,other,3 hours,7/11/00,30.3855556,-88.6116667
6:00:00 PM,oval,1 minute,1/7/00,18.3994444,-66.0502778
7:00:00 PM,circle,1 minute,2/16/00,44.8261111,-68.6938889
1:00:00 PM,other,half hour,2/23/00,29.91,-90.0325
3:00:00 PM,light,10 sec,6/6/00,53.8,-1.583333
11:00:00 PM,NULL,about 5 minutes,7/29/00,9.920695,-84.146152
11:59:00 PM,light,seconds,12/20/00,36.1658333,-86.7844444
12:00:00 AM,cigar,1 minute to 2 minutes,12/2/00,51.616667,-3.416667
12:00:00 PM,other,15 minutes,12/20/00,41.538154,-72.807043
3:00:00 AM,light,5-15 min,12/2/00,49.15,-123.916667
12:00:00 AM,diamond,20 sec.,7/11/00,25.7738889,-80.1938889
9:00:00 PM,circle,15min,12/2/00,34.0005556,-81.035
10:00:00 PM,disk,30 minutes?,1/7/00,39.0036111,-77.4008333
3:00:00 PM,oval,4min,2/16/00,51.099606,4.240459
9:00:00 PM,other,7 minutes,12/2/00,38.3030556,-77.4608333
9:00:00 PM,other,10min,2/16/00,51.75,-0.466667
11:00:00 PM,triangle,1hour,6/21/00,40.5583333,-85.6591667
12:00:00 AM,other,10 min,1/22/00,32.2744444,-94.9783333
8:00:00 PM,disk,15 minutes,12/2/00,41.6361111,-70.9347222
4:00:00 PM,disk,1hr,12/20/00,9.431944,-84.161111
11:00:00 PM,teardrop,15 minutes,6/6/00,39.6847222,-88.3063889
1:00:00 PM,diamond,15 minutes,2/16/00,61.252563,-149.808326
1:00:00 PM,disk,1 miniute,12/2/00,43.15,-79.5
9:00:00 PM,other,5-10min.,8/19/00,41.7602778,-81.1411111
11:00:00 PM,circle,about 10 minutes,2/27/00,34.0522222,-118.2427778
12:00:00 PM,triangle,3min,9/17/00,35.8008333,-94.1347222
2:00:00 AM,sphere,2 minutes,6/21/00,33.7488889,-84.3880556
9:00:00 PM,formation,15 min,12/2/00,41.3358333,-73.8744444
12:00:00 AM,disk,2 minutes,12/9/00,40.6152778,-74.7708333
9:00:00 PM,triangle,20 minutes,3/7/00,45.5947222,-121.1775
4:00:00 AM,sphere,10 minutes,2/16/00,40.3358333,-79.87
6:00:00 PM,other,2 hours,9/21/00,36.175,-115.1363889
9:00:00 PM,fireball,5-10 minutes,12/2/00,30.2669444,-97.7427778
11:30:00 PM,triangle,10 seconds,12/2/00,40.2455556,-74.8463889
9:00:00 PM,circle,5 minutes,3/7/00,37.3394444,-121.8938889
2:00:00 AM,other,4 hours,12/2/00,33.1136111,-94.1641667
9:30:00 PM,light,30 seconds,2/16/00,31.866743,-116.596371
2:30:00 AM,other,15 minutes,12/2/00,18.3811111,-65.9016667
7:00:00 AM,other,1 minute,5/3/00,47.6063889,-122.3308333
5:00:00 PM,oval,15 seconds,12/2/00,29.8830556,-97.9411111
8:00:00 PM,light,1 hour,12/2/00,42.225403,-121.772625
11:00:00 PM,unknown,1min,12/2/00,42.883333,-79.233333
1:00:00 PM,oval,6 minutes,7/11/00,53.416667,-3
6:00:00 PM,sphere,2 minutes,12/2/00,51.75,-0.466667
2:00:00 AM,light,15 minutes approx,2/16/00,35.0427778,-120.475
1:00:00 PM,disk,20sec,12/2/00,45.213191,-79.275791
2:00:00 PM,other,10 minutes,4/26/00,45.5,-73.583333
3:14:00 PM,cigar,10 seconds,1/7/00,40.9994444,-75.1816667
9:30:00 PM,oval,30 seconds,4/15/00,43.0716667,-70.7630556
10:00:00 PM,light,5 minutes,7/23/00,45.1805556,-89.6833333
10:00:00 PM,fireball,10 seconds apx,12/2/00,37.775,-122.4183333
10:20:00 PM,teardrop,6 minutes,6/6/00,40.7491667,-73.6411111
3:40:00 PM,triangle,7mins,12/20/00,51.116667,-0.183333
12:03:00 PM,other,3 min.,5/11/00,39.440556,-76.626111
11:00:00 PM,other,8 hours,12/2/00,49.91425,-116.91545
11:30:00 PM,light,10 seconds,12/20/00,41.6269444,-88.2038889
11:45:00 AM,teardrop,approx 10sec,6/21/00,29.7630556,-95.3630556
5:20:00 PM,triangle,35 seconds,6/21/00,47.8211111,-122.3138889
7:00:00 PM,disk,3 minutes,8/19/00,29.7630556,-95.3630556
11:26:00 PM,fireball,3 seconds,6/21/00,32.8233333,-97.1702778
8:00:00 PM,light,45 min,6/21/00,34.0522222,-118.2427778
10:00:00 PM,light,15 min.,6/21/00,35.518857,-120.523619
2:30:00 AM,rectangle,6 mim,9/17/00,44.3,-120.8333333
7:30:00 PM,other,15 min.,6/21/00,39.3436111,-90.2125
9:00:00 PM,light,20 minutes,6/21/00,38.6202778,-93.4091667
9:30:00 PM,chevron,2 minutes,6/21/00,39.3436111,-90.2125
9:30:00 PM,circle,1 hour,6/21/00,12.879721,121.774017
10:40:00 PM,light,3 to six seconds,6/21/00,43.1894444,-85.9369444
11:45:00 PM,fireball,3 to 4 seconds,6/21/00,39.0169444,-94.2813889
12:15:00 PM,other,2-3 min,4/15/00,37.775,-122.4183333
1:00:00 AM,unknown,20 consec nights,6/6/00,46.8722222,-113.9930556
5:00:00 PM,disk,30 min.?,4/1/00,37.3636111,-118.3941667
12:45:00 AM,oval,5-7 seconds,12/2/00,41.0333333,-74.6388889
3:30:00 PM,other,5 min,12/2/00,42.0866667,-71.475
10:00:00 PM,cigar,15 minutets,4/26/00,39.308714,-120.175509
9:00:00 PM,triangle,20 min watch,2/16/00,42.3313889,-83.0458333
11:00:00 PM,circle,30secs,12/2/00,45.8152778,-122.7413889
8:00:00 PM,cigar,2 min,1/22/00,42.6333333,-71.3166667
9:00:00 PM,disk,30 seconds,2/16/00,35.0455556,-85.3097222
9:42:00 PM,triangle,40 minutes,6/6/00,36.1658333,-86.7844444
12:45:00 PM,disk,3-5 minutes,8/5/00,35.3847222,-77.9930556
4:45:00 PM,cone,1:00 min,12/2/00,37.0058333,-80.7475
7:00:00 PM,diamond,1 hour +,12/2/00,47.9033333,-91.8669444
1:00:00 AM,formation,2-3 hours,4/1/00,48.558371,-124.082637
12:00:00 PM,circle,15-20 minutes,12/2/00,33.6602778,-117.9983333
3:00:00 AM,fireball,few seconds,8/19/00,35.1494444,-90.0488889
9:00:00 PM,unknown,30 sec,12/2/00,-20.724705,139.497462
10:30:00 PM,triangle,3  minutes,12/2/00,43.9,-78.866667
7:00:00 PM,other,5min/less,12/20/00,29.2105556,-81.0230556
10:00:00 PM,cylinder,24 sec.,8/5/00,39.1830556,-76.6405556
1:30:00 AM,oval,5-10 minutes,12/2/00,34.2541667,-110.0291667
10:00:00 PM,rectangle,10 seconds,4/1/00,53.583333,-0.65
9:00:00 PM,unknown,15-20 seconds,12/20/00,45.1608333,-93.2347222
1:00:00 AM,light,2hrs,12/2/00,44.1,-78.933333
3:00:00 PM,circle,2 min.,2/16/00,40.0455556,-86.0086111
2:00:00 AM,triangle,4 to 5 minutes,7/11/00,44.0522222,-123.0855556
12:28:00 PM,other,1-2seconds,6/21/00,42.2505556,-83.1786111
10:00:00 PM,circle,15-30 sec,7/23/00,41.3897222,-81.4413889
11:00:00 PM,light,5 min.,6/21/00,39.535,-119.7516667
11:45:00 PM,light,approx. 15 min.,6/21/00,42.3922222,-88.2969444
11:40:00 PM,light,30 mins,12/2/00,49.683333,-125
12:05:00 AM,light,5 minutes,6/21/00,34.0555556,-117.1816667
2:00:00 AM,unknown,5-6 seconds,6/21/00,45.5236111,-122.675
9:45:00 PM,triangle,2 minutes,6/21/00,37.9877,-89.884866
10:10:00 PM,light,10+ minute,12/2/00,49.25,-123.133333
11:30:00 PM,other,3 minutes,6/21/00,38.6272222,-90.1977778
1:30:00 AM,light,3 minutes,12/2/00,38.2325,-122.6355556
11:17:00 PM,teardrop,30 seconds,4/15/00,38.9783333,-76.4925
5:40:00 PM,sphere,3 min.,1/7/00,32.8383333,-116.9730556
2:50:00 AM,unknown,90 sec.,6/21/00,43.7508333,-87.7144444
4:00:00 PM,disk,3-5 seconds,6/21/00,45.3841667,-122.7627778
5:30:00 PM,sphere,10 minutes,7/11/00,34.1616667,-118.0519444
9:40:00 PM,changing,10 minutes plus,6/21/00,42.4852778,-83.3772222
10:00:00 PM,sphere,hours,6/21/00,27.79,-97.6686111
10:52:00 PM,sphere,2 seconds,6/21/00,40.115,-111.6541667
11:05:00 PM,light,25 sec,12/2/00,46.216667,-63.483333
1:13:00 AM,cigar,12 seconds,12/2/00,42.983333,-81.25
4:30:00 AM,light,@ 3 minutes,12/2/00,40.7397222,-73.9358333
10:45:00 AM,oval,25 minutes,7/11/00,43.39592,-92.228675
11:45:00 PM,triangle,15-20 min,12/2/00,43.25,-79.833333
10:00:00 PM,triangle,5-7 min.,4/1/00,37.3938889,-97.2808333
1:30:00 AM,circle,30 sec,7/11/00,38.9583333,-122.6252778
1:00:00 PM,disk,3 seconds,6/21/00,41.7911111,-107.2380556
9:40:00 PM,triangle,15 seconds,6/21/00,34.0194444,-118.4902778
10:34:00 PM,fireball,6 minutes,12/2/00,45.55,-78.6
11:10:00 PM,other,5 seconds,6/21/00,41.1305556,-85.1288889
11:50:00 PM,triangle,2 minutes,7/11/00,37.865101,-119.538329
10:00:00 AM,disk,4 sec,7/23/00,34.6580556,-88.5666667
9:30:00 PM,triangle,10-15 mins,12/2/00,51.514125,-0.093689
2:00:00 PM,sphere,15min,7/11/00,38.4902778,-89.7930556
12:12:00 PM,NULL,5 min,12/2/00,54.316667,-130.333333
10:30:00 PM,chevron,120sec.,12/2/00,43.1547222,-77.6158333
12:00:00 AM,light,20 min,7/11/00,41.382067,-112.154944
1:25:00 AM,light,10 minutes,6/21/00,46.6022222,-120.5047222
9:43:00 PM,fireball,10 sec.,7/29/00,36.9008333,-82.0802778
9:50:00 PM,flash,1 minute,7/11/00,36.5222222,-82.7136111
10:00:00 PM,unknown,over 30 minutes,7/11/00,38.8338889,-104.8208333
10:00:00 PM,disk,15 minutes,7/11/00,42.4083333,-71.0125
10:15:00 PM,circle,1-1.5 minutes,7/11/00,37.3397222,-91.8338889
10:25:00 PM,changing,4-5 min,7/11/00,44.9430556,-123.0338889
11:00:00 PM,rectangle,10 minutes,7/11/00,43.294029,-79.991642
10:30:00 PM,other,<2 seconds,12/2/00,52.133333,-106.666667
3:30:00 PM,cigar,10-20 seconds,7/11/00,45.5236111,-122.675
4:50:00 PM,changing,20 minutes,7/11/00,39.705,-104.9330556
11:15:00 PM,circle,1min,7/11/00,44.3236111,-93.9577778
5:00:00 AM,other,15 mins.,3/16/00,35.6008333,-82.5541667
12:00:00 AM,egg,4-1/2minutes,6/6/00,40.7536111,-86.0688889
7:50:00 PM,oval,4 minutes,6/6/00,33.3527778,-111.7883333
10:00:00 PM,light,10 minutes,6/6/00,33.1191667,-117.0855556
2:30:00 AM,circle,15sec,12/2/00,43.666667,-79.416667
5:30:00 PM,disk,4 min,7/11/00,34.2575,-88.7033333
9:30:00 PM,egg,five seconds,8/19/00,41.8238889,-71.4133333
10:35:00 PM,light,10 minutes,7/11/00,44.5191667,-88.0197222
11:00:00 PM,light,3 seconds,7/11/00,38.69,-75.3858333
11:59:00 PM,circle,1 minute,12/2/00,43.666667,-79.416667
12:00:00 AM,sphere,15 mins,7/23/00,55.916667,-2.783333
11:00:00 PM,circle,30 minutes,3/16/00,37.083507,-76.359224
9:30:00 AM,oval,7 - 10 minutes,3/16/00,36.778261,-119.417932
3:00:00 AM,disk,10 to 20 mins.,4/15/00,39.512151,-115.982003
4:21:00 AM,disk,1 minute,12/2/00,42.7675,-78.7441667
12:15:00 AM,light,15 sec.,7/11/00,43.1905556,-112.3441667
12:30:00 AM,unknown,10 seconds,12/2/00,46.216667,-63.483333
3:30:00 PM,circle,10 seconds,7/11/00,37.775,-122.4183333
9:00:00 PM,other,1:30min,7/11/00,47.2530556,-122.4430556
9:30:00 PM,light,5- 10 min,7/23/00,47.2530556,-122.4430556
9:45:00 PM,light,15 seconds,7/11/00,33.5091667,-111.8983333
10:00:00 PM,rectangle,2nin.,7/11/00,35.1508333,-92.7438889
10:40:00 PM,unknown,1.5 min,7/11/00,34.9802778,-101.9183333
1:08:00 AM,sphere,2 sec.,3/7/00,47.6063889,-122.3308333
